Name,hash,createdAt,family,Benign
15fbyNgDnqYQR5vSHJ8PTAEJbKy4dwNBCZ,c1424a65740387f3d7148ae5eda524290c05cafc1ced2417300770e986a3edc2,2021,JigSaw,0
1XPL6PJsF87mkhuLhWpgmzK5jTR1juExj,8f8ba63a62cbcf3e46eb2fa6661ac6a7870bc4609387b8b11bb9f927cd9e8b07,2021,Locky,0
1X66fSZUsLidBtWyseez3sjESb2949ThM,6394cf3b307823d6aebb9eb9b750e1acc5c03efcb5f3600aef4985046fee47e8,2021,Locky,0
1GaVKrVT17DN4dnWbTqGB9qG3rQrk1JBe9,faf5b0b30b1de6dbf06254c71b9151729d4e49678d4a925c25fbb6a4b7d9984b,2021,Chimera,0
1wChU8sLeYjexCx5Q3Mk9PevGixYjazvm,6803738153b4ab9da664606a576a5fcf5450fe8bcc1c1ae85ddc942c98559c94,2021,Locky,0
1uetx2bAthivqTfRri7L2hwgC8ww9qLvJ,46185633c1b976959353d9dcd265c7d797e9d69a3726de6e22cf934c30a739b0,2021,Locky,0
1VrUhJEuaMP3GPWL3ZbSXx6a3TTRwchNY,19e0886e6c6bdade6eb6fbae8aa0e83929cd4c6cf31fc442ff596af5c7f3035a,2021,Locky,0
1ZRWVZCC5rP2MRcemsbsGRMMmhpPhT7qe,7e0f7ff8c9a3d2834a086deb46ffa40ab91fc5e420cd6171b59bae9902f1fffd,2021,Locky,0
1ZKUhBvBg5QHYYH23wQ7oPHJ2PcNrhPSo,150e1f6f103f2ef006c7fefb2bcbc49935a63626d61706663c029efa1d6480e9,2021,Locky,0
1xRMJsNRBkwCLNQBn4kWjUNfCfHQ4BnEy,8270a80f054a3efbaa134aa5e456d53f4f4a8b7b56160f5db2a6a93566d74773,2021,Locky,0
1FLjcTFpz9MhwLdZ4xm9onpAnUGfRbGdXg,19e0886e6c6bdade6eb6fbae8aa0e83929cd4c6cf31fc442ff596af5c7f3035a,2021,JigSaw,0
18e372GNwjGG5SYeHucuD1yLEWh7a6dWf1,952c71b6ebe945a817125f27d1e6cdf08a6a0205628a8ad6c478e6cca8d1d061,2021,CryptXXX,0
1MfVk1utxgvGjMFV3K3CzXsDRDZznj5tey,7a8f930d191c040d361dc6f245372cde208a21fe868feaf74a487bcf7d1112a0,2021,Bucbi,0
1AoNMLZfhw7cbMCKAhaKHiveMdwFyVUGeA,ae1dc01045bf420fc6c53fc67f3b9b4bbf6c650658001447c05e9563406eab91,2021,Buddy,0
14dqhE6XPoxkkttwwh7qTWmmSwXerWd2Ho,d0e14862f8693c932a76e4858092fc06ac395d8aec716e7e1c5b93c153b849cf,2021,ThunderCrypt,0
1xogTBoyk44ubNiMM2edCoCeN8E4ixwcB,8057bca19e82682dcdc4a7b152edcfa36089bfab579c68e05c535747c57e6b26,2021,Locky,0
1KpP1YGGxPHKTLgET82JBngcsBuifp3noW,c1c14f37faae150aa8d635a852e0874523b7325103c8aead24d45a3558d74d80,2021,CryptoTorLocker2015,0
1uE8Uk58khVCZGvMU1ZqrHEdrLYvLGkYv,0e065b712d55bbe8e552ad54bde50e49f842e85aa488f19debe8caf59b58dde1,2021,Locky,0
1wGjkmyEg92affbco41DwNF3SifLveBJZ,97a82764faa4557f9927fda9e8b633f410b02fe1a640deb07047b59e7ae2f065,2021,Locky,0
1x9dNeUqmm1Au3gxu1jpbUZPdztgG3NFg,badea937d7ae0a81f842689c4137a4ced0fe02ac92178e80ec9e37f45c7b4545,2021,Locky,0
1XhR1zrriL5gQd5KmcxLjNmCR3nGobFPs,bfc16e0ec1e1d0d137a796ebb45816e0f429a9e753360b90be7aff7ff3c0c98a,2021,Locky,0
1x1KSaH988HjL31riKk9RybfEaJfL8ntv,4404003ffd8543c1a104bd8917bb1caff3b47972f124ead2b6d7e4825b51759e,2021,Locky,0
1UbZ1m8vuWodJjHkmzk7GugrFodTTAVZ5,c9790a739863d4d9cf0e56ad24a3351ac054f4a500432aa6608a912fe3318f21,2021,Locky,0
1HFY12o56xbHer3oeNxC99A7SGyXaR64hs,79910b94d099a934081d8e71e1238924e14fc63453b7518b41156bc3fb3087c9,2021,ThunderCrypt,0
18yfx86BwNK5xYKw71uaHwAxPgCGRJaqgg,008e9fb31f943f33d5ee51a55da19484558dc0ba18412f2c306f3627e9767301,2021,ThunderCrypt,0
1xtCSx53VP69VuAUXMfFhY63GFbZ9JSkj,877aaf83eefbfd76d3e5663e4f0d3d3c40ebf7dbad07d5f0b8a549f89ef08bfa,2021,Locky,0
1xFvZ3jzWeJCwm4CTz524rLHD5BAM9bSS,591446f2919a375ddbd0e0e7cdfb2b54c83518f465fc6e9922c15c1ff96dd7d1,2021,Locky,0
1uBSS8ExymQRahfyUqAVuxF7b43Xqd1B4,b908b647cb2d6b67292f7ddcb011282afae7fbf929b583be9963eae46021e726,2021,Locky,0
1Y7XLJvS8XFiZPrQLH8f5D9Nb3tdenEgj,9c3ec8ae60aab222ea9c7c792ed2315f3223f50358bb0f5d3ab2493fc090e027,2021,Locky,0
1KP72fBmh3XBRfuJDMn53APaqM6iMRspCh,b27e9ae349e846dee3ad3f1e21534f5d7f2440718cdd7152a2d82e4379806d79,2021,CryptoLocker,0
1vFidoWeLZ2AGFmNKkFkHvaYjpYu17m2g,6622ed1b1806b04ee0ff13ed0f7d48987bfab845f2a8c84fdd90671708a5b5e7,2021,Locky,0
1xHu9ab3CREh9cLvm4LkQDh669ySTjkAu,f576303846a610aea7a5e20d6925d9272c70290c8c37f719c92a0dcfbd9d8ab0,2021,Locky,0
15zGqZCTcys6eCjDkE3DypCjXi6QWRV6V1,f57b8cb65ce26899ada4fa87bfa1a8ee1eaf26f879112cb68aa1d6be8b0f15f0,2021,WannaCry,0
1W7VETgeGkNobCygqUaqm2uPLjjn6Z4gN,ebea716bcd5c40000185fe9d82db195e63961ded4713b68dbfa641c02f0eed1e,2021,Locky,0
1LGxbfoqmrtdzvKQL2FTWBTMbTEQLR3jJ1,4e9fb3a428f05ee98e1ec10bc75746d34d8d2e5c93c3e36c7730cf59cc48504e,2021,JigSaw,0
1L9GdBW65Rt6e8UY69bnWNWomsppFFFR2X,0e348cd3dd8055b90a2ac5369be325e67ebc98e58f0c1cf2885e3ce1239bf655,2021,JigSaw,0
18sn8Q5L1T3LbZuvz5hqHu2aFXgU5T9fu4,62d003e337e4535fb9759fad6f8b705556b5f1c5e9492dccbe347c13e2a2cfac,2021,JigSaw,0
1ULyABgVwuzVAh2ZjcTpZZxBL1HQ8Uxt2,04fc7f441ff999360ad54872b5cca7699e4745584b6d2690c7b09b7260a9565f,2021,Locky,0
1XNuRTtubPkF2AhuvYC9sV1dW5jkGbicV,2c7c42e142eb236934bd8a345762290a6ddc7303a80e156e265cd4da5018bd6f,2021,Locky,0
1ZceALc8ZyZJXajbhPf8MG5arkzj75jyw,0bbfd468548688a712c3a285a20aa570b98e71b3316fbe1a229b0049fc2823fc,2021,Locky,0
18AVPLKGBamXtGpdT3kP2b5Dv3iBUDpjKv,c518ce957da6c3378ade0fbfe899162c53ee8ddb728bd8bb95752e48e5ffed49,2021,CryptoHost,0
18iEz617DoDp8CNQUyyrjCcC7XCGDf5SVb,0adf2af318b0fa939bdfa4c64c2c2bf4484c295bff5a844eee4f50f0ae59fe4f,2021,CryptoLocker,0
1HxkJ3vz2tvpcHgdt9yyY4XivdY9jKkcZH,5d9910a5f25f41b9d22ba2573a022eff487a06c87d261d3f3953f156406aef97,2021,TowerWeb,0
14ggugtbDt7fkNKr9DwrSU95fzJdKWjubP,5001ce458a5ce5d6813ea0b0b1162e68c30937969d69dded70cd9d514c7dedde,2021,SamSam,0
1HssDyDTZj1hVdwhdpF49wLKLPQoCRJB9T,9b094a7e5200a0e68c786b7eeb54a9e5cf5c24331ab34592ddf91a36c397f6ff,2021,ComradeCircle,0
13R8c99CsCMr7iz73NYYEWjsEqYp9fLtdt,6f126e165445349c1186823f098c7b048c5596ea3e9082e76d6022d5db948901,2021,SamSam,0
18JJdvhdvHPwDTnht3N8LQWx7fdtuGnPxi,7209b2d5facb3701464c36931648d21cc5f58f9c47f6d9d9af9cadc6731a1bc2,2021,EDA2,0
17KAXqEFAictNnzWVPfQ4oGZGdJ8s1TwET,ec83bbfc2dd0b51dd53207ec668ffea3fe872b89b2703b179a080fa8191868be,2021,Globev3,0
1DWNbQW5HvXde4tU4ZdFQmc8Gp7paMpvNu,5111c676a6f7c1289e23550e8150bc30cfc2c7ae0b1f72be4e8f9f0823c8cad7,2021,Globev3,0
18prjukrWtNRdKXtZLwL7bUgk6J5kkVWMH,2bf6a76bc36b5e0f5064428b73c2830eea9a21659f2aeaf648ac9b6106aaf9e5,2021,Globev3,0
12msFUcuvM4XJFMdnbGtTtf2q1g31JodGD,7edcc289220dc5fd655265369feb7a67c239fa9b88560d69f236e1bb17bc7f49,2021,Nemucod,0
1H91foPkEGFqurFdq5zek4frCshzPZbq9V,9421e0cc9b9d51be5b5fbdd0cfc0962be6d898b75ab8bab54050b51d5438a415,2021,FireCrypt,0
1Gmjyb9wd6Ju9phn5tREmLYwPsPFusqEx6,da53ef051acf03131a14c878f69074cb23750bc57fdefb691acbe2c1b6493055,2021,SamSam,0
1Gn2XUUPpNA2UosDo2erhPHPNnx9r3oD9f,c37f8edcea67d6b5632bed9e146794063462f2e41a132922be33242fdd96e11a,2021,Globe,0
1D6KWQmrVPG7ordHPkAs9J11mYd23Qq3L3,0336a3d970d7d163b9aee1cea87131b7678d8e51b8cca51c966d58ec15965d1c,2021,SamSam,0
1GWQv1LmYCVk6cKikarV2hC6RJBULZ26am,50ac13f963b09c5bc95f30d09f70a28f52a7f630dd966b34e4612b18992f6c38,2021,SamSam,0
1E34BRTrVrWoENaqV8kxiRYzjjc7xsTFzE,e19bf56882e7504ac7077b65d13156af5b2073fc726560a9c6b2d7bdf017ba4a,2021,DMALockerv3,0
1KdiPSdmqn7BsQFs9kqXdRqygruQeGzCx,6581c14415926076c37406135c0c283c4153c44629ac120f05ec89ec2e85353d,2021,Phoenix,0
14M8KGBLPaFvn1ZksnUqbFdPqtDqvbKZxm,92845db42cbd86b5cc47699b6f4be06277c30d9d0cf5c7eb3d8a31252997f254,2021,Philadelphia,0
1EQiMGLApzDdPYLWoDMyUo27q5ashMXdQ,df77d70168ed1528d45620988b807745ed4e287a1bbcdba9fd2c2749c0a933f1,2021,Globev3,0
1NBtaCp9ZRXmii1wVJeqqwSXsMwBGTH5yi,f473af43e1e816dd7608ed938e6b506e7b905c5852e6d23a7569a47a02258912,2021,l1me_expl0it,0
15gbE7z9cbxg5Gvh2rDFPdU1a1VLu9rnBa,70448a3a3214cf1f9f565560d20a7eaf952868563f3a1ff9f557028e46dc8390,2021,SamSam,0
1AM7Pmsdq5dViz9xkvpAQuCcFfdXz8eUza,25962540507931160d20caf21ca89bd0c779f54501adc31a132077a152a1905e,2021,Globe,0
14h5cEcF6ajw6RD9h8f97GGnpaqVJKn1Ty,cfe17ad3c5a83dc95ed7fa0c5d4d03a8be0db0dd096ea98488348c071437a5e1,2021,CryptConsole,0
14k81d3PhfB8A3GJAGa1wmbRdE7x7fgby8,27f890957d02b64326ca930dda85379f136301bc005f012c856ed8e7d6b1193c,2021,Exotic,0
17C41iFaMBrUPyZZvexainuVuZi3cM15Vj,b9a58a57481bd64ec39822f5c7c3848017c6d5a91f9223b3bb39e4e70fcdf4ad,2021,DMALockerv3,0
377CY1m8W2qbQQX5HHjziimdh2faGjDeLv,21a36d6d457a7a3ed5a194a499590e15834a73a6edcfcf15c10f56e52776bd26,2021,APT,0
152YUceczz6wUrqpxetyoRZBMQuitfZw3F,0cfa8473cbc155fb2477735fe1561b2896cfea382483f31d919a65acede3de18,2021,SamSam,0
13UPaXjNhgTZ93MZqnr3roMNM8mCwLHDcK,632686d084ed313ac51f5a308bf155387babe431d59bcecdf2a30d00c5ad02b7,2021,DMALockerv3,0
1HpVz6uSgVjQxzJCeGgwYTbNAaD9tByR4u,976b58417a56aef8c02045ccd053c78cac55551627825969b18992026f8bac2f,2021,NullByte,0
1MBwkTssJkqRvXmAFcSEZ3xTD39A9rkyYA,81a3e2350391ff0b02191d59df81ab23946047a05b662bcc7901db07f4c65466,2021,Globe,0
1LK6iedToCUuDwTDXBQK724hhg2Sabo7ba,63854f0a7cdbe4bce6a7885a1e3353f789eb71729a454134d5ec59c2b23a4738,2021,CryptConsole,0
1GXLDTdWTBGNdeQaKLKoVZRuwiXhmgUe3M,b94a5022c8327fd57793f2d704beca38e284be4e23f7bde6c56864a836e5f961,2021,CryptConsole,0
192awRvM4V8LS24GSHj6o3v2fVQ5QYh4pB,0f774a24d83aa62db0b3546285e19734698700e1e639404b0b636352ed351d8d,2021,EDA2,0
1LmSuGJwxBBRL9t5RMZVCeTbvsGnxMwcaf,942021e30e6910389fbb8427b17876aadebf461ae67c99354b62179dd8cf7350,2021,CryptConsole,0
19iq6bKkGBrzBr3puVDv1j8zRNchTjGwy5,7761c7bdc17b5a42f26635f30fbec308afb1fd8d995d5d2b8f39610cab7051b8,2021,SamSam,0
1G33X8xyVHELfNRMz79VNeEUJmSgFygCQ3,5b64ca84dbf9f22af1fc9a606c1486a04adacd894b4b2e0e84ebcd2fda03c2a7,2021,Rush/Sanction,0
1DMBSsLZr7hh3LQhzFjX15xPzSz4aXa5ZT,b93cfddaceccd2e0803c70f88a11668bd103c0be0a0cdd7d65ae196a1e47632f,2021,Globev3,0
19a93M9JGX377yfVzWRBs4abcUpwLfXsvE,bbcc6dd4d13081e61217aed6294f4cb5f31518b601f7563521c83758953cb609,2021,Cryptohitman,0
1AkHpPZ18f3QAygdMV2W4R4QjkzYxDkNEA,aa43b031653fc207fc4e8aaf28f1f995f8ce4579ded062cbd3d3de08e5e98d61,2021,Domino,0
1HGYr8g4Jv9EH6qgvEPFFFN9LYMkivFP7L,cc02657db49c178ba26019f0a31c2973b31e3b52755a0c742e991fe6bf8d2e0a,2021,PayDay,0
156Sfpz3eu615fjjhHZ3cH1czkj7i1bTRZ,e1e143a29ce3cf8835815830a7cffc7eb3cb694d9afb2622c68025c06893bc74,2021,SamSam,0
17T3wKnZByNR2uofqq5mdHY4bSUB2S4E3t,7a99c36a95dffd955e3ed787cb4bfdaa26fd7993b39061226e0d7cf427a96c78,2021,Alphabet,0
18XXV3h9zzzJ1R4v6DiGmfgcooG1Vk9B1m,0ad436f1885ca78caf62b220b2588144fd4063a9d67c06c61314011137d3e29d,2021,Globev3,0
115XeVa3r6bRzSZ55RAbzL3GCiVTXeKsDP,41c70d164d25ceac5f867b7f8a3af12cd64d592835fef60682f7d102ee846591,2021,SamSam,0
189HtAYguwV22oAnny9wm9UpG7xFu7To4Z,dcc21e75cfd3a403ee6b1c949a599b2c70653b583ff35b91ff3c2d44c73bd51e,2021,Nemucod,0
1LEiPgvh6S9VEXWV2dZTytSRd7e9B1bWt3,393c6ec260a9c566f344e3e8ba55c759078cbea5250813905e9ff4a82aa03e20,2021,PopCornTime,0
15Lzdg8mhQWXgNjfbEWSmc9kPnUk78eeFy,cb545deb6444dbaff2ef0b0c881d619203ccf1bf3e4ff5a5066cf6ed3257b5a2,2021,Badblock,0
1GfxDzSzyBzRNiP5zXqaa32qybify4G7ro,6011be7fd9e84ae8d66adec54bc71c4fb458a2189945358136e2c19fe7515a0c,2021,CryptConsole,0
19zvMSm7qSQgFXCckXBjstdVdbT99ZuWBP,6b6e28e33924356a58e0a7db65a0811d0fbe15940014d810749b3aa538bb035e,2021,Badblock,0
1LLEoSTzRmSL3xC5AWhsn9QjpGFh4Wx72N,bd9fec9ae8d30e13d8a6378130015283efd521ca50ea5e232eb310ba74134f3b,2021,CryptoSweetTooth,0
16VckpWyEzDCC7zD2uGTwjYAVXE3EZctBY,148bd9a839973ba358cd78b6189ccc78852dda60285ca2e8a71ccef587abb782,2021,SamSam,0
19CbDoaZDLTzkkT1uQrMPM42AUvfQN4Kds,d87d0919b4b626f0ad14786971e287793cecf8b37c1951ffbc3643d6140f3d42,2021,SamSam,0
1LvjTxjFnjomvvMK8CGx1qZ1zpLJFUFRmq,6ae42ffe1ddc95cb3eb27de759ccd2bd1328d82a66f55314267d5347199252fc,2021,DMALockerv3,0
1EQ13omDCKRieCGvRoD62UkC9T2ZvZSFvM,c9d4374edc346a2136279758adf78b507e1fdcbab0da1ad503ddbc9e85629981,2021,GlobeImposter,0
1C25YQEAMFJAj2TaUkxGhgvwicKzWhXDQy,d8a6747ccd58465fc06fcf1e87cc4813f275c6c9b8a89e7c5aa58ba41b7c86b4,2021,BlackFeather,0
1KG8rWYWRYHfvjVe8ddEyJNCg6HxVWYSQm,47203ac5844e05ff0305ad94048e5903e658d68b763335471ad01ba41bcb7c46,2021,CryptConsole,0
1MCLTT5qAqpabSSuKnYecRt1ZQyF6aaQFe,12f325b98932f67004d8e56fb2fb09b0c753578d62dfeff34073711a5398fff8,2021,NoobCrypt,0
1JrYNuMaE4VXKrod2gA9keBo6nzPvtaoZ6,640c5d4d9c7cbf8403bd6d1a790116279db773f5c5b98d2fa0d6d01d9ea32d48,2021,NoobCrypt,0
19oLXZPUirBimZQ3jLviDMRzF9NAZDjG8K,cb09d90dfaa3bac1a4661fa24257cb4916db86a3d675edf57347a47ba8ee5999,2021,Globev2,0
1KZ1zZ1gQxHi5jrmXUkXiVXhgrqWdVRDqs,7e19b697e46406a9f1183cde27d6a59861d31e54f9178b8d91690092d2b8a975,2021,DMALockerv3,0
1P29xxkwy6wvLxJVA2cLoXBri2hZzaweSV,109cc5fb53f2163c0f662b5be2d97a0c2e426e78490ee87e85b4acd1dfbfe092,2021,Flyper,0
1PniPmm5kiuuAhXpBWR3QJiUtpfAAFm2SS,06214f640ebf9eda172484e228e97c45bf1e06e442279a8c961a54a97fa7bfad,2021,Flyper,0
1BujMC98bu4cYcSz5jzZs5DiGc377p1xED,447a86dffc247848a51ac1539d3697a7a13a45a17776f857f825cf98e8336580,2021,CyberSpLiTTER,0
1F1tAaz5x1HUXrCNLbtMDqcw6o5GNn4xqX,126527242ebfaec6f39d93585a31ca61ac859bf81d093b798b12569bba7d2bfe,2021,Razy,0
1Ha4Y7QegJL2t577XK6nSUdCYAKKQC99sG,0209ed61234c09ecc5eb22755ca31d61ec331e255f3b8a6adfdcd7c32e28a9a1,2021,Sam,0
1Gshnt9Pndzn7xzP2pvMjsy6pNxbdEEHPp,4c6ea9fd824672fec71809758e54c4a4d87904befe64e7796f6116432f6c8dc0,2021,GlobeImposter,0
1Lc7xTpPQaH8sWcZ1JpqR3daewdhPDzDdK,c4edd8b7e9e9136d63e5e261a5ebf6034d256eb5ca81dde57b06461489ccdc0a,2021,Globe,0
1PLZtR66AHmUuNYgjr3tVULwyzQkBBQNC9,b91c7cdbb3b120a669a883dee790dd7bec8540fe65d49cc71a04f20bd899f51f,2021,CryptConsole,0
1G8CNAevnbz4iu2PUGMU65FyoNgZeNVYQY,5417229e00f317a8cfa65dc7d654e7e8967a4a6b99f0245f61fc0258bfd3e130,2021,SamSam,0
1G7fTH4E1brom3ojU4JjUvKintWY8hezri,f0ca511b22135fa119500d8343f894881c3aeccc9ffe21049f127932e3c55bb5,2021,DMALockerv3,0
1GvgRRnLpUP7KsLZLE23ridD45MUxHoAJ4,aabda58921b4daecdc474d67a0d4f2e78f66b580fb201d038364d16f15903aae,2021,GlobeImposter,0
18UbYDCEpyhWwXgkYrJtxRyL1A4R7Cv7G4,3a49979582f2b580c69316722909dd0a94bac44a796390bdb22793c10ec0db47,2021,Globev3,0
13Tdj8ER4kFggUPxiHjFSqPk6KTNSLNi99,5215bcbc71b1be1b03e8ab460a51f5723383f938cd2af07a5cfdcece0e68b32d,2021,SamSam,0
1GfcsTZP2ayn5MxLL4nCSjnswNuJCnEui1,1ce46afe39836cc60631b4d6820f83d051e0d5aec1e314fd1636bc2bdca90897,2021,Nemucod,0
1EDG61uWUrsHQYUrBJABHHDCXv2MLJWiWs,993fab486d075791d3bfaf92ac9919f7fb70ed0e111fd4e0e3120fe5688974d7,2021,Globe,0
1HCvm76tKdTEHfrsVBGm3hiPRHCSHTVLf8,eb99e11621d4e9837a2f67ed73e402fa3220250d5f11b834f378381c2ea0d111,2021,SamSam,0
1KCGP2CLEhBxxfHtNE4dE4SZduxmjRuUR7,090a7920de48323b6f61c8303f42eb9502e230df0317af3488ca653f15f7d1fa,2021,Globev2,0
14UKG6AFQCsch2iJVsZKrDMxTEbkj2cdPP,f2f21eaece06b5102700cd18546934c5038fc312171aa02ac8d0958ac7d27e83,2021,SamSam,0
18kBvWUsWQdP6TtH1wLw5MWm3NKgMVwWqf,e4c82d0253d02d9964f5a70ac1eed11af8572b07c98868d1ed8f6836f4077fbd,2021,CryptConsole,0
12Z7QctstwkxxfWdrFJs1oEpDLT3jpqcPq,60208c14436e06f28c9604449a7971d54e12ce8d2d0218757c78bbb535058ddc,2021,SamSam,0
36QLSBTuBvK5rKD6PsM9tTFaacrjHCSNGd,44f43ec915f20be3b7bb135e6818f61fa3a431352230961cf37991ea8b468931,2021,RansomPlus,0
1597m4mvFKvhcTHFDyqHqsSCgkMthK34kw,5c597cfe31c0b6546359d70e599751977bb3ab0ec4bd22d5300fb121a1a08d13,2021,SamSam,0
1GSB5sJFASF9X7w4sS7Xr8rTZE4ToZP2Bq,bec97685c81f979b2101d5ac513d620f27f7a5713904fe4c928d5f60d66f09d6,2021,CryptConsole,0
1CMJGvv6usQ5tz4z8miDngQeRzrgvBuz8H,d36f333478ff5f6f057fc7d6c91f2dbc667c8e941848e18a14ea195c83b6cb74,2021,SamSam,0
1DtyvLb1pDzXVoaVnJLAFzBJN6b4gcJSdR,d55b52321e9751f7bcc50dd45005f8c7ae5921582a5aa4fcc49a2a15a9998769,2021,DMALockerv3,0
1NuLLtgCmigRb5mXeFgsGDFnVLypLC4a8Y,92d5b23624f99e48efcfc011c3a3f2008be612db9f8a904ad43b136090673916,2021,REKTLocker,0
1DqU3NwULyDYKSSYeo42WSTQXRm2dPRQJ1,bd8649174f9d36c8ca4984deb3653ee873ca8cc19d3a6090920b3c00959c8753,2021,SamSam,0
1Ba6gcNWhAxaUrw8KExZUR7sm1XDdJUn2a,80d97e8b4c2f86322921614aa9716ad22d59bbd85599955cdc3662fcdeb999b9,2021,DMALockerv3,0
193D1yarHanBhTETzvEAZ7qxnTzgD2Pqor,ddf997c6216ad3ad9aef7290d36070f4ab62b144ab2aa94367f2d7f975c7b65e,2021,SamSam,0
1Fe8bA251AQwLkoiz1UWEfYT4mF3XX2VL5,0bed1537b8f202502b5f6c0deb8a13475b86b6537715f7676e7bed7394f71cd7,2021,SamSam,0
1M4CkSF12u9twHSwzHUAAknr1YsnmnY8Zm,6eb59d8476d3aaf238ed0e933947ce757c394d5686f9592a4548230e6af553a2,2021,CryptConsole,0
1CrUAB9a87z1SVkQKdGJVwQQR7ER6dfwNB,408d8bf6365fac93b4e30b23587a6e06235e464aaa781b5f13e8318b0a4ed4c2,2021,Razy,0
1M2Wwtiuo9yC2fXygKoytTVye5Y7a58pvx,193323a41cb5da5087ccd8b8c2eaf8ae46558131083518d816eb1ac19faf494b,2021,BadEncrypt,0
1KPYskd2ThsgQs3mjDY869V5oT9SWtAjru,cb60d5ac66ae4354e970e432a876bbc16f20b074c105a00e08d75860535b7e12,2021,SamSam,0
1NEcE8ffNZqAucBtp42a5YXMMUSLY7YfEP,1b0debbdf1fcb6ae1da8c5feede843ec1521439ab14dd313b33a20ebde947d98,2021,AngleWare,0
1Fom8GLdBzZL9dMTipd98AWHMRvZ42pYqi,e9677abf71aebd560cef0d1b625a06bf3e7cc2028a35124b48a91487d5583e1a,2021,SamSam,0
1HN1r24sZ79yTS6pAczzyCssCtL8UsaqL6,a36a428fc819b55296cbfb9672aeb3c0d44d344bf49a986475297cb3f0c88f63,2021,DMALockerv3,0
1HqcdC83mPWV5B5Y4KSqQFH6ec7eQn6LwV,0fb86a805029187591362531dbbfa9e40ba27ef61dd4f848153cc774665372b7,2021,FakeGlobe,0
1KQETJqKzUHUmCBXQgwzWt2cLcgwty5st1,faca19d365636cedd84b192a7cb68d1da5b2a43790830a8f3fd7ef6eac93f33b,2021,AdamLocker,0
15uXkNgYwUTEtDQSLG4WT9B3zwckXoLXY4,89910e4ac323720a3f117643d7fd8bddce98c7ab90be4a50388a7612e41593ac,2021,SamSam,0
1Lmio7ee8nBk98ZWBEWi98NL3qBCWvshuJ,9a8b7753f311176715681cdf97d866b7f45d4214c4acf6eb7bd58fdebf34e773,2021,SamSam,0
1L2utMwJjCCYr8FHzVpvvvatLP2SHEGjry,dd67325226cbda05ad5636ba746328f6bab4435dc3ba25d6d6746dfd0f95263b,2021,XLockerv5.0,0
1KzVLJcZky4wDjhCKjJiS8HnxurGusjCnG,354d4a03636bce0ccf279afaad956472c15162ae870f5a6c880e96fb697a8d9a,2021,SamSam,0
1KTt5AUL58hYmkAR5zkuUR6vu5KKDi3QBx,6bcb44f56085bfdc55093b96787eb0ce9155217d4c93c387a1ccc20d8f75d2ee,2021,XLockerv5.0,0
1GHvs3tTqpeMTcSWuvJcGCrjysZrBmW9B1,a389e40e5a12494892f28ac15ed7af7bdf2491a1cab4bebe68a03c37bdd14e56,2021,Stupid,0
19XJ6o45oDizxm5dHnHUbYkjro77vno6X7,e648cfbb6611e02f500678771cc761956a5a8dabeb24a98620ca438022006fe1,2021,SamSam,0
1NHgHGYm2f5Acu4XC17EKoMLDAHC5143G8,3df536b46aa7a7d3cb60ddce966f63aad5311fc7baa3cd3456bc6b6a6dc8260b,2021,SamSam,0
1996kabPqs9MPuuVHnvjguee9t18H7QYYJ,27f7625393b6ee419ecc3c93d4ada9292c2a5f01a669cf6b2f64e0b614510451,2021,SamSam,0
1K39qMN5YDnGLzcCE5hcm1eoCckNNDWWy,0a7de198aed0d9d122c27d323dd2c9da1f747eb4a4686ac78b261bfec282b472,2021,SamSam,0
1DA1gyQNpCRM1292nV3xY53tkDzeJ7SgZ4,26e04f7d5757b788774bd67118a2a2b6238bdd7d5a002983e4929ba6047a8f12,2021,SamSam,0
1LPM3qWFNdCgdEJSqG7rf6JQFMRuZ9gh7a,3b3cbd765d72c3ee9f95a61b865625b58be6b0f22c628fc07ecfaa91172dd918,2021,SamSam,0
1KTTcnF5246KGt3wXA6iWMJ49Zr1HdYmTV,ee14210ab7896325e871745f659b8340e76a60897bfebafd936d1633d7d3570c,2021,SamSam,0
17e4voMLsoMW8x8T5ACYzBYHjMnMQZ2J6G,b981cc7584090f7bda675c6ccc6dd37a0f2093e6249e382d9ead11f6537f5414,2021,SamSam,0
1F2K3zxpjTWDL7aBt497cVqUJUG3G85rkE,1b807b25e17adf429f4774769082f896973eb677e4d60b5657b0630e7520dfe9,2021,SamSam,0
15zpJyi4DaqRhTS2PRDHt4z1WQiGm5gsMZ,8ecbde4b4469de74ced1998ac66053ff5def94dd404aba63393e55014dd178aa,2021,SamSam,0
1DcCFq3n5ptvxZpCD485sHX2EJmpCBK3Ds,38cfc522a98d44d1e881527a760a0e821229669d93d216103d9d73d67ccdba34,2021,SamSam,0
16jX5RbF2pEcLYHPukazWhDCkxXTs7ZCxB,0a4a07db1a47b365c3a76b42800e5a8147f8797379185f4ee1aeb6ae8421a6eb,2021,XTPLocker,0
1Ar31oJp7ALcErh61KGiu18WsmjWpHc9pi,c6999fe6aee81af2a1eb53baf029858d9438e3adec7c1716da34acc84e7f74c4,2021,SamSam,0
1GmGBH9ra2dqA8CgRg8a8Rngx4qHb2hLDW,0543b162646bbe82461a7cfdbe2f37103228e55f2d0b9c88177ebda621a9aca9,2021,Zyka,0
1DxYrRu3fkqj2iLjL4a55e4n3bWAF9mBNU,3b248d1bc74782cab4b14bb0300582af11400006edc0c9259e5f679c3e82f19f,2021,SamSam,0
